isNews,otherWebsiteLink,href,follow_allowed,isFileLink,isBaseOnly,containsNOfollowKeyword,rel,title,urlLength,titleLength,nOfDdigits,nOfForwardSlash,nOfDot,nOfEqual,nOfHash
FALSE,TRUE,/TR/AL/sou/www.aa.com.tr/Anadolu Ajansi,TRUE,FALSE,FALSE,FALSE,,,39,0,0,5,3,0,0
FALSE,FALSE,https://www.posta.com.tr/sosyal-yasam/doga,TRUE,FALSE,FALSE,FALSE,,Çevre,42,5,0,4,3,0,0
TRUE,FALSE,https://www.haberler.com/fahriye-evcen-den-karizmatik-pozunu-paylasan-14162027-haberi/,TRUE,FALSE,FALSE,FALSE,,Fahriye Evcen'den karizmatik pozunu paylaşan Burak Özçivit'e yorum: Çok tatlısınız beyefendi,86,92,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/pk/en,TRUE,FALSE,FALSE,FALSE,,,23,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-cinsel-iliskiye-girmek-istemeyen-karisini-oldurup-14162052/,TRUE,FALSE,FALSE,FALSE,,"Cinsel ilişkiye girmek istemeyen karısını öldürüp, ardından çocuklarına kıydı",97,77,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi,TRUE,FALSE,FALSE,FALSE,,Ekonomi,33,7,0,3,2,0,0
TRUE,FALSE,https://www.f5haber.com/spor/galatasarayin-gozu-kouyatede-5939250,TRUE,FALSE,FALSE,FALSE,,Galatasaray'ın gözü Kouyate'de,65,30,0,4,2,0,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://theworldnews.net/de-news,TRUE,FALSE,FALSE,FALSE,,,32,0,0,3,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/altin,TRUE,FALSE,FALSE,FALSE,,,47,0,0,4,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,TRUE,FALSE,FALSE,FALSE,,,74,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,TRUE,FALSE,FALSE,FALSE,,,74,0,0,5,2,0,0
FALSE,FALSE,https://www.gazetevatan.com/,TRUE,FALSE,TRUE,FALSE,,,28,0,0,3,2,0,0
FALSE,TRUE,https://bildirim.gazetevatan.com,TRUE,FALSE,FALSE,FALSE,,,32,0,0,2,2,0,0
FALSE,TRUE,https://bildirim.gazetevatan.com,TRUE,FALSE,FALSE,FALSE,,,32,0,0,2,2,0,0
FALSE,FALSE,https://www.gazetevatan.com/,TRUE,FALSE,TRUE,FALSE,,,28,0,0,3,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891982,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.trt.net.tr/TRT,TRUE,FALSE,FALSE,FALSE,,,29,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891981,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.posta.com.tr/evde-yasam/pratik-bilgiler,TRUE,FALSE,FALSE,FALSE,,Pratik Bilgiler,51,15,0,4,3,0,0
TRUE,FALSE,https://www.haberler.com/fotogaleri/kylie-bildigimiz-gibi-bir-avuc-bikinisiyle/,TRUE,FALSE,FALSE,FALSE,,Kylie bildiğimiz gibi! Bir avuç bikinisiyle Instagram'ı kasıp kavurdu,79,69,0,5,2,0,0
FALSE,FALSE,https://qoshe.com/pk/ur,TRUE,FALSE,FALSE,FALSE,,,23,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/pe,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/ru,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-kpss-giris-ucretinin-300-liraya-yukseldigi-14161969/,TRUE,FALSE,FALSE,FALSE,,KPSS giriş ücretinin 300 liraya yükseldiği iddiası sosyal medyayı salladı,90,73,3,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/altin,TRUE,FALSE,FALSE,FALSE,,Altın,39,5,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/fenerbahce-aboubakara-resmi-teklif-yapti-fotogaleri-5939243,TRUE,FALSE,FALSE,FALSE,,Fenerbahçe Aboubakar'a resmi teklif yaptı,83,41,0,3,2,0,0
FALSE,FALSE,https://theworldnews.net/de-news,TRUE,FALSE,FALSE,FALSE,,,32,0,0,3,1,0,0
FALSE,FALSE,https://theworldnews.net/#de-today,TRUE,FALSE,FALSE,FALSE,,,34,0,0,3,1,0,1
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,TRUE,FALSE,FALSE,FALSE,,,74,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,TRUE,FALSE,FALSE,FALSE,,,74,0,0,5,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/meteoroloji-den-48-il-icin-son-dakika-uyarisi-cok-kuvvetli-ve--1393257-gundem/,TRUE,FALSE,FALSE,FALSE,,"Meteoroloji'den son dakika uyarısı! İller tek tek açıklandı, çok kuvvetli...",105,76,0,4,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/sgk-ssk-li-bag-kur-lu-emekli-memur-milyonlari-ilgilendiriyor-1393249-calisma-hayati-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,"SGK, SSK’lı, BAĞ-KUR’lu, emekli, memur, milyonları ilgilendiriyor! 1 ay süresi var, 15 bin lira…",124,96,3,4,2,0,0
FALSE,TRUE,/TR/AL/sou/www.takvim.com.tr/takvim,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891980,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.posta.com.tr/evde-yasam/yemek,TRUE,FALSE,FALSE,FALSE,,Yemek,41,5,0,4,3,0,0
TRUE,FALSE,https://www.haberler.com/bir-ciftlik-bank-skandali-daha-yuksek-kar-vaat-14162022-haberi/,TRUE,FALSE,FALSE,FALSE,,Bir Çiftlik Bank vakası daha! Yüksek kar vaat edip topladığı paralarla sırra kadem bastılar,88,91,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/pt,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-cumhurbaskani-erdogan-27-yil-once-yerini-isaret-14161966/,TRUE,FALSE,FALSE,FALSE,,"Cumhurbaşkanı Erdoğan, 27 yıl önce yerini işaret etmişti Taksim’deki cami bugün açılıyor",95,88,2,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/doviz,TRUE,FALSE,FALSE,FALSE,,Döviz,39,5,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/gonul-dagi-dizisinde-dilek-gidiyor-olay-diyalog-izlemek-istemeyeceginiz-sahne-fotogaleri-5938075,TRUE,FALSE,FALSE,FALSE,,Gönül Dağı dizisinde Dilek gidiyor; Olay diyalog - İzlemek istemeyeceğiniz sahne,120,80,0,3,2,0,0
FALSE,FALSE,https://theworldnews.net/#de-edited,TRUE,FALSE,FALSE,FALSE,,,35,0,0,3,1,0,1
FALSE,FALSE,https://theworldnews.net/#de-removed,TRUE,FALSE,FALSE,FALSE,,,36,0,0,3,1,0,1
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/endeksler/uluslararasi-endeksler,TRUE,FALSE,FALSE,FALSE,,,74,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/radar-kayitlari-dunyayi-soke-etti-savas-gemisinin-cevresini-saran-14-adet-ufo--66127-galeri-dunya-fotogaleri/?fc=ok&NewID=58AB268E-9D17-4CA3-BFBD-145EC38C43D4,TRUE,FALSE,FALSE,FALSE,,Radar kayıtları dünyayı şoke etti! Savaş gemisinin çevresini saran 14 adet UFO...,185,81,2,4,2,2,0
FALSE,TRUE,http://sampiy10.gazetevatan.com/dzeko-rosier-aboubakar-caulker-anthony-brooks-fenerbahce-transferde-dort-koldan-saldiriyor-66129-galeri-spor-sampiy10-galeri/?fc=ok&NewID=DA4A09FB-331D-49DC-85AA-4B84C4AD63CC,TRUE,FALSE,FALSE,FALSE,,Bu kadro Şampiyonlar Ligi'nde final oynar! Ali Koç'un listesinden tam 6 yıldız çıktı,206,84,1,4,2,2,0
FALSE,TRUE,http://www.gazetevatan.com/meteoroloji-den-48-il-icin-son-dakika-uyarisi-cok-kuvvetli-ve--1393257-gundem/,TRUE,FALSE,FALSE,FALSE,,"Meteoroloji'den son dakika uyarısı! İller tek tek açıklandı, çok kuvvetli...",105,76,0,4,2,0,0
FALSE,TRUE,/TR/AL/sou/www.trt.net.tr/TRT,TRUE,FALSE,FALSE,FALSE,,,29,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891979,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
FALSE,FALSE,https://www.posta.com.tr/sosyal-yasam/egitim-kariyer,TRUE,FALSE,FALSE,FALSE,,Eğitim & Kariyer,52,16,0,4,3,0,0
TRUE,FALSE,https://www.haberler.com/servetine-servet-ekleyen-aleyna-tilki-600-bin-tl-14162146-haberi/,TRUE,FALSE,FALSE,FALSE,,"Servetine servet katan Aleyna Tilki, 600 bin TL'lik reklam anlaşmasına imza attı",90,80,3,4,2,0,0
FALSE,FALSE,https://qoshe.com/sg,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/rs,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/fi,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-yasa-disi-film-satan-adami-kim-jong-un-500-14161948/,TRUE,FALSE,FALSE,FALSE,,"Yasa dışı film satan adamı Kim Jong-un, 500 kişinin önünde kurşuna dizdirdi",90,75,3,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/borsa,TRUE,FALSE,FALSE,FALSE,,Borsa,39,5,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/go/60b098823ad8613ccd150d62?site=hurriyet&ref=headline-right,TRUE,FALSE,FALSE,FALSE,,Son dakika: Manchester United'da Mesut Özil vakası! Penaltı skandalı sonrası David De Gea...,84,92,0,4,2,2,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/sgk-ssk-li-bag-kur-lu-emekli-memur-milyonlari-ilgilendiriyor-1393249-calisma-hayati-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,"SGK, SSK’lı, BAĞ-KUR’lu, emekli, memur, milyonları ilgilendiriyor! 1 ay süresi var, 15 bin lira…",124,96,3,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/radar-kayitlari-dunyayi-soke-etti-savas-gemisinin-cevresini-saran-14-adet-ufo--66127-galeri-dunya-fotogaleri/?fc=ok&NewID=58AB268E-9D17-4CA3-BFBD-145EC38C43D4,TRUE,FALSE,FALSE,FALSE,,Radar kayıtları dünyayı şoke etti! Savaş gemisinin çevresini saran 14 adet UFO...,185,81,2,4,2,2,0
FALSE,TRUE,http://sampiy10.gazetevatan.com/dzeko-rosier-aboubakar-caulker-anthony-brooks-fenerbahce-transferde-dort-koldan-saldiriyor-66129-galeri-spor-sampiy10-galeri/?fc=ok&NewID=DA4A09FB-331D-49DC-85AA-4B84C4AD63CC,TRUE,FALSE,FALSE,FALSE,,Bu kadro Şampiyonlar Ligi'nde final oynar! Ali Koç'un listesinden tam 6 yıldız çıktı,206,84,1,4,2,2,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891978,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891977,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.posta.com.tr/yazarlar,TRUE,FALSE,FALSE,TRUE,,Yazarlar,33,8,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/turyid-baskani-demirer-restoranlarin-1-haziran-14161449-haberi/,TRUE,FALSE,FALSE,FALSE,,Kafe ve restoranlara 1 Haziran müjdesi! İşletmelerin 12'ye kadar açık kalabileceği düşünülüyor,88,94,3,4,2,0,0
FALSE,FALSE,https://qoshe.com/se,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/ch,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/tr,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/gb,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/us,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/ve,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
FALSE,FALSE,https://qoshe.com/en,TRUE,FALSE,FALSE,FALSE,,,20,0,0,3,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-sila-ilker-kaleli-icin-sinem-kobal-i-instagram-14161929/,TRUE,FALSE,FALSE,FALSE,,"Sıla, İlker Kaleli için Sinem Kobal’ı Instagram’dan sildi",94,57,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/kripto-para,TRUE,FALSE,FALSE,FALSE,,Kripto Para,45,11,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/go/60b09ad588c4ab4dbf3d3496?site=gaste24&ref=headline-right,TRUE,FALSE,FALSE,FALSE,,Fenerbahçe'de teknik direktör gelişmesi,83,39,0,4,2,2,0
FALSE,FALSE,https://theworldnews.net/de-news/,TRUE,FALSE,FALSE,FALSE,,,33,0,0,4,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/doviz/parite,TRUE,FALSE,FALSE,FALSE,,,54,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/UZERB,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/kredi-atagi-iki-yil-geri-odemesiz-10-yil-vadeli--1393300-ekonomi/,TRUE,FALSE,FALSE,FALSE,,Flaş kredi atağı! İki yıl geri ödemesiz...,92,42,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/kredi-atagi-iki-yil-geri-odemesiz-10-yil-vadeli--1393300-ekonomi/,TRUE,FALSE,FALSE,FALSE,,,92,0,0,4,2,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891976,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
FALSE,FALSE,https://www.posta.com.tr/posta-tv,TRUE,FALSE,FALSE,FALSE,,Posta TV,33,8,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/belediye-baskan-adayiydi-sosyal-medyadan-yaptigi-14160805-haberi/,TRUE,FALSE,FALSE,FALSE,,Belediye başkan adayıydı! Sosyal medyadan yaptığı canlı yayın sonu oldu,90,71,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/aeon-en,TRUE,FALSE,FALSE,FALSE,,,32,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/al-jazeera,TRUE,FALSE,FALSE,FALSE,,,35,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-mucize-doktor-final-yapti-taner-olmez-diziye-14161905/,TRUE,FALSE,FALSE,FALSE,,"Mucize Doktor, final yaptı Taner Ölmez, diziye duygusal bir veda yaptı",92,70,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/is-yasam,TRUE,FALSE,FALSE,FALSE,,İş-Yaşam,42,8,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/go/60b0957071abf9392d2195e3?site=hurriyet&ref=headline-right,TRUE,FALSE,FALSE,FALSE,,"Anadolu Efes, Euroleague Final-Four'da ilk maçına çıkıyor! CSKA Moskova karşısında iddaa oranı...",84,97,0,4,2,2,0
FALSE,TRUE,https://theworldnews.net,TRUE,FALSE,FALSE,FALSE,,,24,0,0,2,1,0,0
FALSE,TRUE,https://partypoker.ua,TRUE,FALSE,FALSE,FALSE,,,21,0,0,2,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/IZTAR,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/YAYLA,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/bakan-elvan-dan-buyume-aciklamasi-1393309-ekonomi/,TRUE,FALSE,FALSE,FALSE,,Son dakika enflasyon açıklaması!,77,32,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/bakan-elvan-dan-buyume-aciklamasi-1393309-ekonomi/,TRUE,FALSE,FALSE,FALSE,,,77,0,0,4,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891975,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
FALSE,FALSE,https://www.posta.com.tr/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,3,0,0
FALSE,TRUE,https://www.facebook.com/posta/,FALSE,FALSE,FALSE,FALSE,nofollow noopener noreferrer,,31,0,0,4,2,0,0
TRUE,FALSE,https://www.haberler.com/saglik-calisani-mektup-birakip-enjektorle-ilac-14160424-haberi/,TRUE,FALSE,FALSE,FALSE,,"Damardan ilaç alarak intihar eden sağlık çalışanı, ardında bir de mektup bıraktı: Yaşamayı beceremedim",88,102,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/amrica-economa-en,TRUE,FALSE,FALSE,FALSE,,,42,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-basarili-oyuncu-arzum-onan-imaj-degistirdi-14161903/,TRUE,FALSE,FALSE,FALSE,,"Başarılı oyuncu Arzum Onan, imaj değiştirdi Kısacık saçlarıyla Instagram’ı salladı",90,82,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/otomobil,TRUE,FALSE,FALSE,FALSE,,Otomobil,42,8,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/go/60b098843ad8613ccd150d68?site=gaste24&ref=headline-right,TRUE,FALSE,FALSE,FALSE,,İBB'de hayali konserlere milyonluk ücret,83,40,0,4,2,2,0
FALSE,TRUE,https://twnews.co.uk,TRUE,FALSE,FALSE,FALSE,,,20,0,0,2,2,0,0
FALSE,TRUE,https://readnews.us,TRUE,FALSE,FALSE,FALSE,,,19,0,0,2,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/TUCLK,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/ISBIR,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/GOZDE,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/faizler-dusuyor-milyonlar-bekliyordu-kabul-edildi-artik--1393251-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,Faizler düşüyor! Milyonlar bekliyordu,113,37,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/faizler-dusuyor-milyonlar-bekliyordu-kabul-edildi-artik--1393251-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,,113,0,0,4,2,0,0
FALSE,TRUE,http://sampiy10.gazetevatan.com/fenerbahce-de-surpriz-ayrilik-ozan-tufan-ve-luiz-gustavo-ya-teklif-yagiyor-66122-galeri-spor-sampiy10-galeri/?fc=ok&NewID=9EF6F89F-3B7B-44FF-948E-66E1E972AB97,TRUE,FALSE,FALSE,FALSE,,İki yıldız için 30 milyon euro'luk çılgın gelir!,190,48,2,4,2,2,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891974,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/sou/sondakika.haber7.com/Haber 7,TRUE,FALSE,FALSE,FALSE,,,71,0,0,7,5,0,0
FALSE,TRUE,https://twitter.com/postacomtr,FALSE,FALSE,FALSE,FALSE,nofollow noopener noreferrer,,30,0,0,3,1,0,0
FALSE,TRUE,https://www.instagram.com/posta.com.tr/,FALSE,FALSE,FALSE,FALSE,nofollow noopener noreferrer,,39,0,0,4,4,0,0
FALSE,TRUE,https://www.youtube.com/channel/UCulneMKTggjG_dO3iHQEh3w,FALSE,FALSE,FALSE,FALSE,nofollow noopener noreferrer,,56,0,0,4,2,0,0
TRUE,FALSE,https://www.haberler.com/aksener-den-erdogan-in-kendisi-icin-kullandigi-14162112-haberi/,TRUE,FALSE,FALSE,FALSE,,"Akşener'den Erdoğan'ın kendisi için kullandığı ""Gelin hanım"" ifadesine yanıt: Benim de kayınbirader demem lazım",88,111,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/deutsche-welle,TRUE,FALSE,FALSE,FALSE,,,39,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/dnevnik,TRUE,FALSE,FALSE,FALSE,,,32,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-normallesme-surecinde-1-haziran-sonrasi-icin-14161896/,TRUE,FALSE,FALSE,FALSE,,Normalleşme sürecinde 1 Haziran sonrası için taslak planı ortaya çıktı,92,70,1,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/turizm,TRUE,FALSE,FALSE,FALSE,,Turizm,40,6,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/go/60b09535cff2c9252a3bd248?site=posta&ref=headline-right,TRUE,FALSE,FALSE,FALSE,,"KPSS başvuruları başladı mı? KPSS ücreti ne kadar, hangi bankaya yatacak?",81,73,0,4,2,2,0
FALSE,TRUE,https://twnews.es,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.ch,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.be,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/AYES,TRUE,FALSE,FALSE,FALSE,,,58,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/CASA,TRUE,FALSE,FALSE,FALSE,,,58,0,0,5,2,0,0
FALSE,TRUE,http://sampiy10.gazetevatan.com/fenerbahce-de-surpriz-ayrilik-ozan-tufan-ve-luiz-gustavo-ya-teklif-yagiyor-66122-galeri-spor-sampiy10-galeri/?fc=ok&NewID=9EF6F89F-3B7B-44FF-948E-66E1E972AB97,TRUE,FALSE,FALSE,FALSE,,,190,0,0,4,2,2,0
FALSE,TRUE,http://www.gazetevatan.com/ikinci-el-arabada-firsat-44-bin-liraya-araba-teklif-yagiyor-1393270-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,İkinci el arabada fırsat! 44 bin liraya araba! Teklif yağıyor,116,61,2,4,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891973,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.fotomac.com.tr/fotomac,TRUE,FALSE,FALSE,FALSE,,,37,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891972,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,https://open.spotify.com/show/6blFfcxeaAFgpCjhAcImBm,FALSE,FALSE,FALSE,FALSE,nofollow noopener noreferrer,,52,0,0,4,2,0,0
FALSE,FALSE,https://www.posta.com.tr/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,3,0,0
FALSE,FALSE,https://www.posta.com.tr/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/erkek-arkadasinin-evinde-4-uncu-kattan-dusen-derya-14161757-haberi/,TRUE,FALSE,FALSE,FALSE,,Sevgilisinin evinin 4'üncü katından düşen Derya olayın iç yüzünü anlattı: Kimse tarafından itilmedim,92,100,1,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/duvar-english-en,TRUE,FALSE,FALSE,FALSE,,,41,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/e-international,TRUE,FALSE,FALSE,FALSE,,,40,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-erkek-arkadasinin-evinde-4-uncu-kattan-dusen-derya-14161757/,TRUE,FALSE,FALSE,FALSE,,Sevgilisinin evinin 4’üncü katından düşen Derya olayın iç yüzünü anlattı: Kimse tarafından itilmedim,98,100,1,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/enerji,TRUE,FALSE,FALSE,FALSE,,Enerji,40,6,0,4,2,0,0
